available;categoryId;cpa;currencyId;delivery;description;discount;id;manufacturer_warranty;market_category;model;modified_time;name;oldprice;param;pickup;picture;price;real_category_name;sales_notes;store;type;typePrefix;url;vendor;vendorCode,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;1523-33;true;Женщинам > Одежда > Пиджаки;0;0;Жакет женский;0;0;true;https://kanceptkrama.by/image/catalog/photos/kortni/3https://kanceptkrama.by/image-17-04-20-10-44.jpeg;220;Жакет;Оплата после примерки.;true;vendor.model;Жакет;https://kanceptkrama.by/woman/pidzhaki/gaket-genskij-1523;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;1524-33;true;Женщинам > Одежда > Пиджаки;0;0;Жакет женский;0;0;true;https://kanceptkrama.by/image/catalog/photos/kortni/4https://kanceptkrama.by/image-17-04-20-10-37.jpeg;260;Жакет;Оплата после примерки.;true;vendor.model;Жакет;https://kanceptkrama.by/woman/pidzhaki/gaket-genskij-1524;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;1525-33;true;Женщинам > Одежда > Пиджаки;0;0;Жакет женский;0;0;true;https://kanceptkrama.by/image/catalog/photos/kortni/5https://kanceptkrama.by/image-17-04-20-10-41.jpeg;260;Жакет;Оплата после примерки.;true;vendor.model;Жакет;https://kanceptkrama.by/woman/pidzhaki/gaket-genskij-1525;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;1527-33;true;Женщинам > Одежда > Пиджаки;0;0;Жакет женский;0;0;true;https://kanceptkrama.by/image/catalog/photos/kortni/7https://kanceptkrama.by/image-23-04-20-07-10-1.jpeg;210;Жакет;Оплата после примерки.;true;vendor.model;Жакет;https://kanceptkrama.by/woman/pidzhaki/gaket-genskij-1527;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;1530-33;true;Женщинам > Одежда > Пиджаки;0;0;Жакет женский;0;0;true;https://kanceptkrama.by/image/catalog/photos/kortni/0https://kanceptkrama.by/image-17-04-20-10-19.jpeg;210;Жакет;Оплата после примерки.;true;vendor.model;Жакет;https://kanceptkrama.by/woman/pidzhaki/gaket-genskij-1530;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;1205-03;true;Женщинам > Одежда > Пиджаки;0;0;Жакет женский голубой;0;0;true;https://kanceptkrama.by/image/catalog/photos/kortni/9fbc750a-9d4d-4bd0-a0ec-1599b64b77c4.jpeg;260;Жакет;Оплата после примерки.;true;vendor.model;Жакет;https://kanceptkrama.by/woman/pidzhaki/zhaket-zhenskij-goluboj-1205-03-03;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;1203-01;true;Женщинам > Одежда > Пиджаки;0;0;Жакет женский двубортный ;0;0;true;https://kanceptkrama.by/image/catalog/photos/kortni/622e65fa-5573-4aa3-977e-fd44cbc1a7ae.jpeg;220;Жакет;Оплата после примерки.;true;vendor.model;Жакет;https://kanceptkrama.by/woman/pidzhaki/zhaket-zhenskij-dvubortnyj-1203-01-01;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;2249-04;true;Женщинам > Одежда > Пиджаки;0;0;Жакет женский синий из рельефной ткани;0;0;true;https://kanceptkrama.by/image/catalog/photos/icon_juicy/9.jpg;290;Жакет;Оплата после примерки.;true;vendor.model;Жакет;https://kanceptkrama.by/woman/pidzhaki/zhaket-zhenskij-sinij-iz-relefnoj-tkani-2249-04-04;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;1058-01;true;Женщинам > Одежда > Пиджаки;0;0;Жакет с поясом;0;0;true;https://kanceptkrama.by/image/catalog/photos/garsoner/260193e5-3bd2-4782-9ecd-36253ddcc9cf.jpeg;279;Жакет;Оплата после примерки.;true;vendor.model;Жакет;https://kanceptkrama.by/woman/pidzhaki/zhaket-s-poyasom-1058-01-01;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;2183-45;true;Женщинам > Одежда > Пиджаки;0;0;Жакет со стразами Swarovski;0;0;true;https://kanceptkrama.by/image/catalog/photos/women/3/1.jpg;380;Жакет;Оплата после примерки.;true;vendor.model;Жакет;https://kanceptkrama.by/woman/pidzhaki/gaket-so-strazami-swarovski-2183;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;2182-45;true;Женщинам > Одежда > Пиджаки;0;0;Жакет со стразами Swarovski;0;0;true;https://kanceptkrama.by/image/catalog/photos/women/2/1.jpg;380;Жакет;Оплата после примерки.;true;vendor.model;Жакет;https://kanceptkrama.by/woman/pidzhaki/gaket-so-strazami-swarovski;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;1468-36;true;Женщинам > Одежда > Пиджаки;0;0;Жакет удлинённый с короткими рукавами;0;0;true;https://kanceptkrama.by/image/catalog/photo/Yanchilina/8/103.jpg;299;Жакет;Оплата после примерки.;true;vendor.model;Жакет;https://kanceptkrama.by/woman/pidzhaki/gaket-udlinennyj-s-korotkimi-rukavami;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;1994-02;true;Женщинам > Одежда > Пиджаки;0;0;Жакет-кимоно;0;0;true;https://kanceptkrama.by/image/catalog/photos/garsoner/8d95e57e-60cb-43df-a888-72017db6ed87.jpeg;220;Жакет;Оплата после примерки.;true;vendor.model;Жакет;https://kanceptkrama.by/woman/pidzhaki/zhaket-kimono-1994-02-02;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;2165-42;true;Женщинам > Одежда > Пиджаки;0;0;Пиджак 10 база;0;0;true;https://kanceptkrama.by/image/catalog/photos/10MOTIFS/5/10.jpg;445;Пиджак;Оплата после примерки.;true;vendor.model;Пиджак;https://kanceptkrama.by/woman/pidzhaki/pidgak-10-baza;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;1756-91;true;Женщинам > Одежда > Пиджаки;0;0;Пиджак в клетку ;0;0;true;https://kanceptkrama.by/image/catalog/photos/kortni/img_7580.jpg;280;Пиджак;Оплата после примерки.;true;vendor.model;Пиджак;https://kanceptkrama.by/woman/pidzhaki/pidzhak-v-kletku-1756-91-91;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;2383-19;true;Женщинам > Одежда > Пиджаки;0;0;Пиджак женский;0;0;true;https://kanceptkrama.by/image/catalog/photos/DDDstyle/3/27.jpg;245;Пиджак;Оплата после примерки.;true;vendor.model;Пиджак;https://kanceptkrama.by/woman/pidzhaki/pidgak-genskij-2383;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;2378-19;true;Женщинам > Одежда > Пиджаки;0;0;Пиджак женский;0;0;true;https://kanceptkrama.by/image/catalog/photos/DDDstyle/8/7.jpg;245;Пиджак;Оплата после примерки.;true;vendor.model;Пиджак;https://kanceptkrama.by/woman/pidzhaki/pidgak-genskij-2378;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;2384-19;true;Женщинам > Одежда > Пиджаки;0;0;Пиджак женский;0;0;true;https://kanceptkrama.by/image/catalog/photos/DDDstyle/4/36.jpg;245;Пиджак;Оплата после примерки.;true;vendor.model;Пиджак;https://kanceptkrama.by/woman/pidzhaki/pidgak-genskij-2384;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;2376-19;true;Женщинам > Одежда > Пиджаки;0;0;Пиджак женский;0;0;true;https://kanceptkrama.by/image/catalog/photos/DDDstyle/6/20.jpg;245;Пиджак;Оплата после примерки.;true;vendor.model;Пиджак;https://kanceptkrama.by/woman/pidzhaki/pidgak-genskij;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;1167-0132;true;Женщинам > Одежда > Пиджаки;0;0;Пиджак женский;0;0;true;https://kanceptkrama.by/image/catalog/photos/davidova/kostmy/2d599cec-f956-4dd7-bba4-9c0b719efb48.jpeg;295;Пиджак;Оплата после примерки.;true;vendor.model;Пиджак;https://kanceptkrama.by/woman/pidzhaki/pidzhak-zhenskij-1167-0132-0132;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;2381-19;true;Женщинам > Одежда > Пиджаки;0;0;Пиджак женский двубортный;0;0;true;https://kanceptkrama.by/image/catalog/photos/DDDstyle/1/21.jpg;245;Пиджак;Оплата после примерки.;true;vendor.model;Пиджак;https://kanceptkrama.by/woman/pidzhaki/pidgak-genskij-dvubortnyj-2381;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;2380-19;true;Женщинам > Одежда > Пиджаки;0;0;Пиджак женский двубортный;0;0;true;https://kanceptkrama.by/image/catalog/photos/DDDstyle/0/14.jpg;245;Пиджак;Оплата после примерки.;true;vendor.model;Пиджак;https://kanceptkrama.by/woman/pidzhaki/pidgak-genskij-dvubortnyj;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;2387-19;true;Женщинам > Одежда > Пиджаки;0;0;Пиджак женский клетка;0;0;true;https://kanceptkrama.by/image/catalog/photos/DDDstyle/7/29.jpg;245;Пиджак;Оплата после примерки.;true;vendor.model;Пиджак;https://kanceptkrama.by/woman/pidzhaki/pidgak-genskij-kletka;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;2207-12009;true;Женщинам > Одежда > Пиджаки;0;0;Пиджак женский на поясе;0;0;true;https://kanceptkrama.by/image/catalog/photos/murmur/osen/img_1836.jpg;240;Пиджак;Оплата после примерки.;true;vendor.model;Пиджак;https://kanceptkrama.by/woman/pidzhaki/pidzhak-zhenskij-na-poyase-2207-12009-12009;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;2209-12009;true;Женщинам > Одежда > Пиджаки;0;0;Пиджак женский на поясе бордо;0;0;true;https://kanceptkrama.by/image/catalog/photos/murmur/osen/img_1872.jpg;240;Пиджак;Оплата после примерки.;true;vendor.model;Пиджак;https://kanceptkrama.by/woman/pidzhaki/pidzhak-zhenskij-na-poyase-bordo-2209-12009-12009;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;2385-19;true;Женщинам > Одежда > Пиджаки;0;0;Пиджак женский однобортный;0;0;true;https://kanceptkrama.by/image/catalog/photos/DDDstyle/5/32.jpg;245;Пиджак;Оплата после примерки.;true;vendor.model;Пиджак;https://kanceptkrama.by/woman/pidzhaki/pidgak-genskij-odnobortnyj;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;2232-0178;true;Женщинам > Одежда > Пиджаки;0;0;Пиджак из байки серый;0;0;true;https://kanceptkrama.by/image/catalog/photos/davidova/novoeosen/img_2118.jpg;210;Пиджак;Оплата после примерки.;true;vendor.model;Пиджак;https://kanceptkrama.by/woman/pidzhaki/pidzhak-iz-bajki-seryj-2232-0178-0178;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;1350-01;true;Женщинам > Одежда > Пиджаки;0;0;Пиджак с авторской вышивкой;0;0;true;https://kanceptkrama.by/image/catalog/photos/volkova/7ef73f98-0102-47f7-9dc0-17c54371a0d1.jpeg;340;Пиджак;Оплата после примерки.;true;vendor.model;Пиджак;https://kanceptkrama.by/woman/pidzhaki/pidzhak-s-avtorskoj-vyshivkoj-1350-01-01;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Пиджаки;1;BYN;true;0;0;1351-02;true;Женщинам > Одежда > Пиджаки;0;0;Пиджак с авторской ручной вышивкой;0;0;true;https://kanceptkrama.by/image/catalog/photos/volkova/df732ba2-565d-43e2-babf-77c79435dad9.jpeg;350;Пиджак;Оплата после примерки.;true;vendor.model;Пиджак;https://kanceptkrama.by/woman/pidzhaki/pidzhak-s-avtorskoj-ruchnoj-vyshivkoj-1351-02-02;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;1123-P001;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто ;0;0;true;https://kanceptkrama.by/image/catalog/photos/unomasuno/04a54144-8072-4762-8744-46d7ea06feca.jpeg;700;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-1123-p001-p001;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;2295-3042;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто NOIR черное;0;0;true;https://kanceptkrama.by/image/catalog/photos/10MOTIFS/unnamed(1).jpg;520;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-noir-chernoe-2295-3042-3042;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;2180-1001А;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто АНДРИАНА;0;0;true;https://kanceptkrama.by/image/catalog/photos/kristinaverde/img_1463.jpg;510;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-andriana-2180-1001a-1001a;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;2254-10;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто гусиная лапка;0;0;true;https://kanceptkrama.by/image/catalog/photos/icon_juicy/30.jpg;410;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-gusinaya-lapka-2254-10-10;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;1198-01;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто демисезонное ;0;0;true;https://kanceptkrama.by/image/catalog/photos/loverani/384ceec9-f18e-43d6-b132-1007eedba697.jpeg;620;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-demisezonnoe-1198-01-01;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;842-403;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто женское ;0;0;true;https://kanceptkrama.by/image/catalog/photos/loverani/img_7297.jpg;620;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-zhenskoe-842-403-403;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;774-13;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто женское ;0;0;true;https://kanceptkrama.by/image/catalog/photos/aiplatov/img_5946.jpg;1700;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-zhenskoe-774-13-apb13;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;776-15;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/aiplatov/img_5949.jpg;600;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-zhenskoe-776-15-apm15;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;1401-33;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/kortni/1https://kanceptkrama.by/image-20-03-20-12-54.jpeg;380;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-genskoe;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;922-0148;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто женское ;0;0;true;https://kanceptkrama.by/image/catalog/photos/davidova/1118881.jpg;550;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-zhenskoe-922-0148-0148;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;923-0147;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/davidovahttps://kanceptkrama.by/image-1(2).jpg;520;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-zhenskoe-923-0147-0147;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;924-0144;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто женское ;0;0;true;https://kanceptkrama.by/image/catalog/photos/davidovahttps://kanceptkrama.by/image-1(3).jpg;560;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-zhenskoe-924-0144-0144;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;1141-12;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/jbc/43617b9e-1f55-47c5-b0a0-c4e3e843b9c0.jpeg;660;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-zhenskoe-1141-12-12;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;1406-34;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто женское &quot,Wool&quot,утеплённое ;0;0;true;https://kanceptkrama.by/image/catalog/photos/Nowwon/6/2.jpg;430;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-genskoe-wool;kanceptkrama;0,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;1191-20S0201;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто женское с авторской вышивкой;0;0;true;https://kanceptkrama.by/image/catalog/photos/elenakazak/712a1923-c8fa-4632-b6e2-f0753f341b72.jpeg;1795;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-zhenskoe-s-avtorskoj-vyshivkoj-1191-20s0201-20s0201;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;836-0141;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто женское утепленное;0;0;true;https://kanceptkrama.by/image/catalog/photos/davidovahttps://kanceptkrama.by/image-2.jpg;500;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-zhenskoe-uteplennoe-836-0141-0141;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;837-0142;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто женское утепленное;0;0;true;https://kanceptkrama.by/image/catalog/photos/davidovahttps://kanceptkrama.by/image-6.jpg;470;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-zhenskoe-uteplennoe-837-0142-0142;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;835-0140;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто женское утепленное;0;0;true;https://kanceptkrama.by/image/catalog/photos/davidovahttps://kanceptkrama.by/image-4.jpg;530;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-zhenskoe-uteplennoe-835-0140-0140;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;2179-1001;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто КАМИЛЛА;0;0;true;https://kanceptkrama.by/image/catalog/photos/kristinaverde/img_1453.jpg;475;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-kamilla-2179-1001-1001;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;1142-12;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто короткое;0;0;true;https://kanceptkrama.by/image/catalog/photos/jbc/ac321659-8d11-4895-bf12-ba7b3c62fe4b.jpeg;620;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-korotkoe-1142-12-12;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;1470-36;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто лён с мехом;0;0;true;https://kanceptkrama.by/image/catalog/photo/Yanchilina/0/118.jpg;495;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-len-s-mehom;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;2181-1005;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто МЕЛАНИ желтое;0;0;true;https://kanceptkrama.by/image/catalog/photos/kristinaverde/img_1464.jpg;495;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-melani-zheltoe-2181-1005-1005;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;2178-1005;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто МЕЛАНИ фиолетовое;0;0;true;https://kanceptkrama.by/image/catalog/photos/kristinaverde/img_1450.jpg;495;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-melani-bordovoe-2178-1005-1005;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;1568-01;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто Небо авторский принт;0;0;true;https://kanceptkrama.by/image/catalog/photos/historianaturalis/legkiekostjumy/358a25b1-dc57-48d0-8280-10e6977c1ea2.jpeg;450;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-nebo-avtorskij-print-1568-01-01;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;1471-36;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто принт стёжка;0;0;true;https://kanceptkrama.by/image/catalog/photo/Yanchilina/1/100.jpg;490;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-print-stegka;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;775-14;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто пуховое женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/aiplatov/img_5947.jpg;780;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/puhoviki/palto-puhovoe-zhenskoe-775-14-aps14;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;2233-0170;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто рубашечного кроя;0;0;true;https://kanceptkrama.by/image/catalog/photos/davidova/novoeosen/img_2119.jpg;490;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-rubashechnogo-kroya-2233-0170-0170;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;919-0145;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто с авторской апликацией;0;0;true;https://kanceptkrama.by/image/catalog/photos/davidovahttps://kanceptkrama.by/image-1.jpg;500;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-s-avtorskoj-aplikaciej-919-0145-0145;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;2236-1803;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто с объемными рукавами на кулисках ;0;0;true;https://kanceptkrama.by/image/catalog/photos/miranovich/unnamed(5).jpg;750;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-s-obemnymi-rukavami-na-kuliskah-2236-1803-1803;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;1532-01;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто у реки;0;0;true;https://kanceptkrama.by/image/catalog/photos/historianaturalis/legkiekostjumy/7d5b5f11-1305-4678-b380-56c21c2cb7a1.jpeg;550;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/palto-1/palto-u-reki-1532-01-01;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;2217-25001;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто утепленное длинное бирюзового цвета;0;0;true;https://kanceptkrama.by/image/catalog/photos/murmur/osen/unnamed(7).jpg;550;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/puhoviki/palto-uteplennoe-dlinnoe-biryuzovogo-cveta-2217-25001-25001;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Верхняя одежда;1;BYN;true;0;0;2215-25001;true;Женщинам > Одежда > Верхняя одежда;0;0;Пальто утепленное длинное жемчужного цвета;0;0;true;https://kanceptkrama.by/image/catalog/photos/murmur/osen/puh2.jpg;450;Пальто;Оплата после примерки.;true;vendor.model;Пальто;https://kanceptkrama.by/woman/verkhnyaya-odezhda/puhoviki/palto-uteplennoe-dlinnoe-zhemchuzhnogo-cveta-2215-25001-25001;kanceptkrama;0,,,
